id,name,street,houseNumber,postalCode,city,state,country,stationCategory,owner,countryCode,latitude,longitude,timeZone
1071,Berlin Hauptbahnhof,Europaplatz,1,10557,Berlin,Berlin,DE,CATEGORY_1,DB S&S,DE,52.525592,13.369545,Europe/Berlin
1072,Coschen,Hauptstr.,21,15898,Neißemünde,Brandenburg,DE,CATEGORY_6,DB S&S,DE,52.019844,14.718167,Europe/Berlin
1073,Cossebaude,Bahnhofstr.,8,01156,Dresden-Cossebaude,Sachsen,DE,CATEGORY_6,DB S&S,DE,51.0850426,13.6321235,Europe/Berlin
1075,Coswig (Anh),Bahnhofstr.,10,06869,Coswig (Anhalt),Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.888002,12.457625,Europe/Berlin
1076,Coswig (Bz Dresden),Bahnhofstr.,2,01640,Coswig,Sachsen,DE,CATEGORY_4,DB S&S,DE,51.12281,13.579414,Europe/Berlin
1077,Cottbus Hbf,Vetschauer Str.,70,03048,Cottbus,Brandenburg,DE,CATEGORY_2,DB S&S,DE,51.750957,14.324162,Europe/Berlin
1079,Crailsheim,Bahnhof,1,74564,Crailsheim,Baden-Württemberg,DE,CATEGORY_3,DB S&S,DE,49.137872,10.064326,Europe/Berlin
108,Altenseelbach,Am Flur,2,57290,Neunkirchen,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,DE,50.783837,7.992398,Europe/Berlin
1080,Cranzahl,Bahnhofstr.,4,09465,Sehmatal,Sachsen,DE,CATEGORY_6,DB S&S,DE,50.511248,12.993028,Europe/Berlin
1082,Creidlitz,Creidlitzer Str.,134,96450,Creidlitz,Bayern,DE,CATEGORY_6,DB S&S,DE,50.227174,10.982246,Europe/Berlin
1083,Creußen (Oberfr),Bahnhofstraße,,95473,Creußen (Oberfr),Bayern,DE,CATEGORY_5,DB S&S,DE,49.84947,11.628443,Europe/Berlin
1084,Crimmitschau,Bahnhofstr.,13,08451,Crimmitschau,Sachsen,DE,CATEGORY_6,DB S&S,DE,50.815068,12.392986,Europe/Berlin
1086,Crivitz,Am Bahnhof,10,19089,Crivitz,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,DE,53.572518,11.645071,Europe/Berlin
109,Altenstadt (Hess),Hanauer Straße,25,63674,Altenstadt,Hessen,DE,CATEGORY_6,DB S&S,DE,50.283398,8.943977,Europe/Berlin
1094,Cursdorf,Bahnhofstraße,6,98744,Cursdorf,Thüringen,DE,CATEGORY_6,DB Regio-Netze,DE,,,Europe/Berlin
1095,Cuxhaven,Am Bahnhof,1,27472,Cuxhaven,Niedersachsen,DE,CATEGORY_5,DB S&S,DE,53.8609,8.703431,Europe/Berlin
1096,Konz Mitte,Granastr.,56,54329,Konz,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,49.70024,6.573757,Europe/Berlin
1098,Dabendorf,Am Bahnhof,1,15806,Zossen,Brandenburg,DE,CATEGORY_5,DB S&S,DE,52.237332,13.43729,Europe/Berlin
1099,Dachau Bahnhof,Bahnhofplatz,1,85221,Dachau,Bayern,DE,CATEGORY_3,DB S&S,DE,48.254652,11.44426,Europe/Berlin
11,Adelebsen,Bahnhofstr.,27,37139,Adelebsen,Niedersachsen,DE,CATEGORY_6,DB S&S,DE,51.57769,9.760044,Europe/Berlin
110,Altenstadt (Iller),Bahnhofstr.,1,89281,Altenstadt,Bayern,DE,CATEGORY_6,DB S&S,DE,48.161191,10.109983,Europe/Berlin
1100,Dachau Stadt,Etzenhausenerstr.,,85221,Dachau,Bayern,DE,CATEGORY_6,DB S&S,DE,48.266661,11.439761,Europe/Berlin
1101,Dachrieden,Bahnhofstr.,10,99974,Unstruttal,Thüringen,DE,CATEGORY_6,DB S&S,DE,51.2695208,10.4423225,Europe/Berlin
1102,Dachwig,Bahnhofstraße,1,99100,Dachwig,Thüringen,DE,CATEGORY_7,DB S&S,DE,51.072436,10.849686,Europe/Berlin
1103,Dahl,Am Volmewehr,7,58091,Hagen,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,51.303377,7.527898,Europe/Berlin
1104,Dahlbruch,Karl-Krämer-Straße,1,57271,Hilchenbach,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,DE,50.970432,8.053456,Europe/Berlin
1105,Dahlem (Eifel),Bahnhofstr.,43,53949,Dahlem,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,50.385752,6.550382,Europe/Berlin
1106,Dahlen (Sachs),Ladestr.,6c,04774,Dahlen ,Sachsen,DE,CATEGORY_6,DB S&S,DE,51.350972,12.984253,Europe/Berlin
1107,Dahlenburg,Bahnhofsweg,3,21368,Dahlenburg,Niedersachsen,DE,CATEGORY_6,DB S&S,DE,53.169266,10.708804,Europe/Berlin
1108,Dahlerbrück,Volmestraße,55,58579,Schalksmühle,Nordrhein-Westfalen,DE,CATEGORY_7,DB S&S,DE,51.25186,7.517001,Europe/Berlin
1109,Dahlewitz,Bahnhofstr.,86,15827,Blankenfeld,Brandenburg,DE,CATEGORY_6,DB S&S,DE,52.326618,13.419579,Europe/Berlin
111,Altentreptow,Bahnhofstraße,17,17087,Altentreptow,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,DE,53.692233,13.242713,Europe/Berlin
1114,Dalheim,Bahnhofstr.,12,41844,Wegberg,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,51.1491429,6.17859721,Europe/Berlin
1115,Dallau,Bahnhofstrasse,25,74834,Elztal-Dallau,Baden-Württemberg,DE,CATEGORY_6,DB S&S,DE,49.388078,9.18755,Europe/Berlin
1116,Dallgow-Döberitz,Bahnhofstr.,,14624,Dallgow (b Berlin),Brandenburg,DE,CATEGORY_5,DB S&S,DE,52.543554,13.059037,Europe/Berlin
1121,Dannenberg Ost,Am Bahnhof,1,29451,Dannenberg,Niedersachsen,DE,CATEGORY_7,DB S&S,DE,53.104997,11.117734,Europe/Berlin
1122,Dannenwalde (Gransee),Bahnhofstraße,2,16775,Gransee,Brandenburg,DE,CATEGORY_6,DB S&S,DE,53.079756,13.180801,Europe/Berlin
1123,Darching,Bahnhofstr.,17,83626,Valley,Bayern,DE,CATEGORY_6,DB S&S,DE,47.8707982,11.7772526,Europe/Berlin
1125,Darlingerode,Bahnhofstr.,1,38871,Darlingerode,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,DE,51.84908,10.733037,Europe/Berlin
1126,Darmstadt Hbf,Am Hauptbahnhof,20,64293,Darmstadt,Hessen,DE,CATEGORY_2,DB S&S,DE,49.872503,8.629636,Europe/Berlin
1127,Darmstadt Nord,Frankfurter Str.,127,64293,Darmstadt,Hessen,DE,CATEGORY_5,DB S&S,DE,49.892136,8.654311,Europe/Berlin
1128,Darmstadt Ost,Erbacherstr.,87,64287,Darmstadt,Hessen,DE,CATEGORY_6,DB S&S,DE,49.874743,8.673867,Europe/Berlin
1129,Darmstadt Süd,Haardtring,275,64299,Darmstadt,Hessen,DE,CATEGORY_5,DB S&S,DE,49.855426,8.636586,Europe/Berlin
113,Altenwillershagen,Bahnhofstr.,2,18320,Altenwillershagen,Mecklenburg-Vorpommern,DE,CATEGORY_6,DB S&S,DE,54.259406,12.572818,Europe/Berlin
1130,Darmstadt-Arheilgen,Weiterstädter-Str.,1,64291,Darmstadt,Hessen,DE,CATEGORY_6,DB S&S,DE,49.9134144,8.64555359,Europe/Berlin
1131,Darmstadt-Eberstadt,An der Eisenbahn,1,64297,Darmstadt,Hessen,DE,CATEGORY_5,DB S&S,DE,49.813922,8.62582,Europe/Berlin
1132,Darmstadt-Kranichstein,Parkstraße,11,64289,Darmstadt,Hessen,DE,CATEGORY_6,DB S&S,DE,49.906826,8.679359,Europe/Berlin
1134,Dasing,Bahnhofstr.,8,86453,Dasing,Bayern,DE,CATEGORY_6,DB S&S,DE,48.386243,11.052165,Europe/Berlin
1135,Dattenfeld (Sieg),Engbachweg,28,51570,Windeck,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,50.80916,7.546252,Europe/Berlin
1136,Dauenhof,Bahnhofstr.,23,25364,Westerhorn,Schleswig-Holstein,DE,CATEGORY_6,DB S&S,DE,53.852459,9.680659,Europe/Berlin
1138,Daufenbach,Deimlinger Straße,1,54313,Zemmer-Daufenbach,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,49.875969,6.639911,Europe/Berlin
114,Altersbach,Am Bahnhof,6,98587,Altersbach,Thüringen,DE,CATEGORY_7,DB S&S,DE,50.70064,10.544522,Europe/Berlin
1140,Dausenau,Am Bahnhof,2,56132,Dausenau,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,50.326866,7.758212,Europe/Berlin
1141,Davensberg,Zum Bahnhof,,59387,Ascheberg-Davensberg,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,51.8179438,7.59851575,Europe/Berlin
1144,Dedenhausen,Zum Bahnhof,40,31311,Uetze,Niedersachsen,DE,CATEGORY_6,DB S&S,DE,52.432215,10.23873,Europe/Berlin
1145,Dedensen / Gümmer,Gümmerdamm,10,30926,Seelze,Niedersachsen,DE,CATEGORY_4,DB S&S,DE,52.407049,9.521252,Europe/Berlin
1146,Dedinghausen,Merschweg,,59558,Lippstadt (Dedinghausen),Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,51.672359,8.398281,Europe/Berlin
1149,Deggendorf Hbf,Bahnhofstr.,100,94469,Deggendorf,Bayern,DE,CATEGORY_5,DB S&S,DE,48.83944,12.949727,Europe/Berlin
115,Altglashütten-Falkau,Falkauerstr.,18,79868,Feldberg-Altglashütten,Baden-Württemberg,DE,CATEGORY_7,DB S&S,DE,47.859392,8.114113,Europe/Berlin
1151,Deidesheim,Bahnhofstr.,1,67146,Deidesheim,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,49.408349,8.192634,Europe/Berlin
1152,Deining (Oberpf),Eichenstr.,15,92364,Deining (Oberpf),Bayern,DE,CATEGORY_6,DB S&S,DE,49.203996,11.515572,Europe/Berlin
1153,Deisenhofen,Bahnhofsplatz,1,82041,Oberhaching,Bayern,DE,CATEGORY_4,DB S&S,DE,48.019539,11.583597,Europe/Berlin
1155,Delitzsch ob Bf,Poetenweg,1,04509,Delitzsch,Sachsen,DE,CATEGORY_6,DB S&S,DE,51.519703,12.34639,Europe/Berlin
1156,Delitzsch unt Bf,Eisenbahnstr.,14,04509,Delitzsch,Sachsen,DE,CATEGORY_4,DB S&S,DE,51.525227,12.345218,Europe/Berlin
1157,Dellfeld,Bahnhofstr.,1,66503,Dellfeld,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,49.227782,7.469169,Europe/Berlin
1158,Dellfeld Ort,Hauptstraße,64,66503,Dellfeld,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,49.238869,7.478162,Europe/Berlin
1159,Delmenhorst,Wittekindstr.,10,27749,Delmenhorst,Niedersachsen,DE,CATEGORY_3,DB S&S,DE,53.052792,8.629758,Europe/Berlin
116,Altglienicke,Germanenstr.,137,12524,Berlin,Berlin,DE,CATEGORY_4,DB S&S,DE,52.407299,13.558753,Europe/Berlin
1160,Demitz-Thumitz,Bahnhofstraße,36,01877,Demitz-Thumitz,Sachsen,DE,CATEGORY_6,DB S&S,DE,51.1421413,14.2396223,Europe/Berlin
1161,Demker,Am Bahnhof,1,39579,Demker,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,52.518178,11.854733,Europe/Berlin
1162,Demmin,Bahnhofstrasse,23,17109,Demmin,Mecklenburg-Vorpommern,DE,CATEGORY_5,DB S&S,DE,53.90114,13.053954,Europe/Berlin
1164,Densborn,Bahnhofstraße,2,54570,Densborn,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,50.123918,6.600406,Europe/Berlin
1165,Denzlingen,Bahnhofstr.,1,79211,Denzlingen,Baden-Württemberg,DE,CATEGORY_4,DB S&S,DE,48.068625,7.881434,Europe/Berlin
1168,Weilerswist-Derkum,Kaller Str.,11,53919,Weilerswist,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,50.704964,6.81683,Europe/Berlin
117,Althegnenberg,Hochdorfer Straße,4,82278,Althegnenberg,Bayern,DE,CATEGORY_5,DB S&S,DE,48.236374,11.063003,Europe/Berlin
1170,Dernau,Bundesstraße,4,53507,Dernau,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,DE,50.529648,7.041527,Europe/Berlin
1171,Dernbach (Westerw),Hauptstr.,85,56428,Dernbach ,Rheinland-Pfalz,DE,CATEGORY_7,DB S&S,DE,50.457225,7.783693,Europe/Berlin
1172,Derneburg (Han),Bahnhofstr.,41,31188,Holle OT Derneburg ,Niedersachsen,DE,CATEGORY_6,DB S&S,DE,52.096851,10.143719,Europe/Berlin
1173,Dessau Hbf,Fritz-Hesse-Str.,47,06844,Dessau-Roßlau,Sachsen-Anhalt,DE,CATEGORY_3,DB S&S,DE,51.839865,12.234945,Europe/Berlin
1174,Dessau Süd,Peterholzstr.,16,06844,Dessau,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.802196,12.236455,Europe/Berlin
1176,Dessau-Alten,Hünefeldstr.,5,06844,Dessau,Sachsen-Anhalt,DE,CATEGORY_7,DB S&S,DE,51.825541,12.19334,Europe/Berlin
1177,Dessau-Mosigkau,Erich-Weinert-Str.,,06847,Dessau,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.814077,12.148546,Europe/Berlin
1178,Dessauer Brücke,Dessauer Str.,1,06118,Halle,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.500123,11.982535,Europe/Berlin
1180,Detmold,Bahnhofstr.,8,32756,Detmold,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,DE,51.940745,8.872859,Europe/Berlin
1181,Dettelbach Bahnhof,Am Bahnhof,,97337,Dettelbach,Bayern,DE,CATEGORY_6,DB S&S,DE,49.788146,10.090359,Europe/Berlin
1182,Dettingen (Main),Bahnhofstraße,11,63791,Karlstein am Main,Bayern,DE,CATEGORY_5,DB S&S,DE,50.042556,9.036807,Europe/Berlin
1183,Dettingen (Teck),Eisenbahnstr.,1,73265,Dettingen unter Teck,Baden-Württemberg,DE,CATEGORY_7,DB S&S,DE,48.616409,9.454878,Europe/Berlin
1184,Dettum,Zuckerfabrik,5,38173,Dettum,Niedersachsen,DE,CATEGORY_7,DB S&S,DE,52.156874,10.6601286,Europe/Berlin
1185,Deuben (b Zeitz),Am Bahnhof,1,06682,Deuben ,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.11053,12.068913,Europe/Berlin
1186,Deuerling,Am Bahnhof,1,93180,Deuerling,Bayern,DE,CATEGORY_6,DB S&S,DE,49.04164,11.914918,Europe/Berlin
1187,Deuten,Weseler Straße,326,46286,Dorsten-Deuten,Nordrhein-Westfalen,DE,CATEGORY_6,DB S&S,DE,51.713087,6.97079,Europe/Berlin
119,Altheim (Hess),Münsterer Straße,19,64839,Münster,Hessen,DE,CATEGORY_6,DB S&S,DE,49.923332,8.890906,Europe/Berlin
1190,Deutzen,Bahnhofstr.,37,04574,Deutzen,Sachsen,DE,CATEGORY_6,DB S&S,DE,51.11443,12.419542,Europe/Berlin
1192,Diebach,Häfnerstraße,10,97762,Hammelburg,Bayern,DE,CATEGORY_6,DB S&S,DE,50.128683,9.83766,Europe/Berlin
1193,Diebsteich,Plöner Stieg,,22769,Hamburg,Hamburg,DE,CATEGORY_5,DB S&S,DE,53.568569,9.93426,Europe/Berlin
1194,Dieburg,Am Bahnhof,6,64807,Dieburg,Hessen,DE,CATEGORY_4,DB S&S,DE,49.90369,8.839795,Europe/Berlin
1196,Diedorf (Schwab),Bahnhofstr.,12,86420,Diedorf,Bayern,DE,CATEGORY_5,DB S&S,DE,48.35609,10.776823,Europe/Berlin
12,Adelschlag,Bahnhofstrasse,45,85111,Adelschlag,Bayern,DE,CATEGORY_6,DB S&S,DE,48.840759,11.211443,Europe/Berlin
1200,Diepholz,Bahnhofstr.,1,49356,Diepholz,Niedersachsen,DE,CATEGORY_4,DB S&S,DE,52.604771,8.380334,Europe/Berlin
1202,Dieringhausen,Dieringhauserstr.,2,51645,Gummersbach-Dieringhausen,Nordrhein-Westfalen,DE,CATEGORY_5,DB S&S,DE,50.98542,7.542483,Europe/Berlin
1204,Dieskau,Bahnhofstr.,10,06184,Kabelsketal,Sachsen-Anhalt,DE,CATEGORY_6,DB S&S,DE,51.4505938,12.0508969,Europe/Berlin
1205,Dießen,Bahnhofstr.,15,86911,Dießen a. Ammersee,Bayern,DE,CATEGORY_6,DB S&S,DE,47.950818,11.10754,Europe/Berlin
1206,Dietersheim,Industriestr.,1,91463,Dietersheim,Bayern,DE,CATEGORY_7,DB S&S,DE,49.556882,10.543103,Europe/Berlin
1209,Dietmannsried,Bahnhofstr.,32,87463,Dietmannsried,Bayern,DE,CATEGORY_6,DB S&S,DE,47.812866,10.290481,Europe/Berlin
121,Althof,Althöfer Weg,70,18209,Bad Doberan,Mecklenburg-Vorpommern,DE,CATEGORY_7,DB S&S,DE,54.090442,11.922341,Europe/Berlin
1210,Dietzhausen,Am Bahnhof,5,98530,Dietzhausen,Thüringen,DE,CATEGORY_7,DB S&S,DE,50.599437,10.5969,Europe/Berlin
1211,Diez,Bahnhofstr.,9,65682,Diez,Rheinland-Pfalz,DE,CATEGORY_5,DB S&S,DE,50.370127,8.01962,Europe/Berlin
1212,Diez Ost,Schirlinger Str.,107,65582,Diez,Rheinland-Pfalz,DE,CATEGORY_6,DB S&S,DE,50.376044,8.038587,Europe/Berlin
1213,Dillbrecht,Am Bahnhof,1,35708,Haiger,Hessen,DE,CATEGORY_6,DB S&S,DE,50.801821,8.20377,Europe/Berlin
1214,Dillenburg,Bahnhofsplatz,5,35683,Dillenburg,Hessen,DE,CATEGORY_4,DB S&S,DE,50.734883,8.294088,Europe/Berlin
